rms,std,min,max,mav,wfl,aac,zc,wamp,afb,label
0.23894769302087854,0.23894769302087854,-0.5,0.45,0.19839999999999997,4.83,0.20125,9,24,0.29,1
0.16230834852218787,0.16230046210655102,-0.33,0.26,0.1408,3.3899999999999997,0.14125,8,23,0.23,1
0.12862348152650824,0.12853388658248843,-0.22,0.26,0.10400000000000001,2.2800000000000002,0.09500000000000001,7,23,0.22,1
0.19657059800488985,0.19655594623414474,-0.42,0.34,0.1672,3.8400000000000003,0.16,7,23,0.32,1
0.2706732347314747,0.27055498516937365,-0.53,0.57,0.22800000000000004,5.33,0.22208333333333333,7,23,0.32,1
0.23655866080107912,0.2364720702324061,-0.42,0.48,0.20240000000000002,5.75,0.23958333333333334,9,24,0.25,1
0.2913348588823521,0.29107085048145925,-0.58,0.57,0.2388,6.08,0.25333333333333335,10,23,0.58,1
0.1352922762023021,0.135270987281087,-0.31,0.26,0.0968,2.4000000000000004,0.10000000000000002,9,24,0.05,1
0.16855859515313956,0.16826170093042564,-0.26,0.24,0.15080000000000002,3.16,0.13166666666666668,7,23,0.24,1
0.2726389553970599,0.27258936149453816,-0.57,0.62,0.21400000000000002,6.069999999999999,0.2529166666666666,11,23,0.33,1
0.31495396489010896,0.314933389782665,-0.64,0.64,0.2596,6.7,0.2791666666666667,9,24,0.64,1
0.14587666023048376,0.14584155786331962,-0.36,0.32,0.11599999999999999,2.69,0.11208333333333333,8,23,0.1,1
