rms,std,min,max,mav,wfl,aac,zc,wamp,afb,label
0.27315929418564544,0.27285923110644433,-0.45,0.54,0.2328,6.279999999999999,0.26166666666666666,10,24,0.54,0
0.38119286457120366,0.3811876178471698,-0.57,0.6,0.34119999999999995,8.85,0.36874999999999997,9,24,0.56,0
0.27233068134163657,0.2679952238380378,-0.57,0.5,0.24280000000000002,4.880000000000001,0.20333333333333337,6,24,0.36,1
0.3149730147171341,0.3136535668536227,-0.62,0.58,0.272,6.07,0.2529166666666667,8,24,0.62,1
0.23570320320267182,0.2356947178024998,-0.43,0.44,0.18600000000000003,5.279999999999999,0.21999999999999997,10,24,0.39,1
0.23063390904201403,0.2306325215575635,-0.4,0.4,0.18960000000000002,5.05,0.21041666666666667,10,24,0.4,1
0.2584492213182311,0.2584489117794849,-0.45,0.41,0.21880000000000002,5.71,0.23791666666666667,8,24,0.45,1
0.23569471780249973,0.23564583594878138,-0.43,0.51,0.20079999999999998,4.92,0.205,9,23,0.51,1
0.2997665758552811,0.299360384820704,-0.57,0.51,0.2364,6.26,0.2608333333333333,9,23,0.48,1
0.3713219627223793,0.37126680433348735,-0.69,0.75,0.3128,8.09,0.33708333333333335,9,24,0.75,1
0.2043428491530839,0.20409801566894276,-0.36,0.35,0.17559999999999998,4.43,0.18458333333333332,8,24,0.36,1
0.26418175561533386,0.26417691042178537,-0.48,0.5,0.21600000000000003,5.9,0.24583333333333335,10,24,0.5,1
0.23682905227188664,0.23682364746789966,-0.44,0.41,0.20160000000000003,4.69,0.19541666666666668,9,23,0.44,1
0.2678133678515694,0.26781067939871256,-0.47,0.54,0.2292,6.26,0.2608333333333333,9,24,0.37,1
0.2335979451964422,0.2332017152595581,-0.39,0.4,0.20800000000000005,5.41,0.22541666666666668,9,24,0.4,1
0.2606913884270058,0.2604506863112478,-0.42,0.42,0.22080000000000002,5.72,0.2383333333333333,10,24,0.41,1
0.21434551546510136,0.2138612634396421,-0.43,0.48,0.17679999999999998,4.66,0.19416666666666668,11,24,0.3,1
0.3418888708337843,0.34147585566186084,-0.63,0.56,0.30000000000000004,8.3,0.3458333333333334,10,24,0.56,1
0.1825267103741258,0.18251575274479734,-0.27,0.33,0.1636,4.46,0.18583333333333332,9,24,0.28,1
0.21136697944570246,0.2112,-0.4,0.38,0.18120000000000006,4.68,0.19499999999999998,9,24,0.36,1
0.21688706738761535,0.21688559196036974,-0.46,0.45,0.17279999999999998,4.3,0.17916666666666667,8,24,0.3,1
0.2418594633252956,0.24169931733457586,-0.47,0.46,0.20159999999999997,5.220000000000001,0.21750000000000003,10,24,0.46,1
0.20516334955347165,0.20509744025706417,-0.38,0.32,0.1844,4.380000000000001,0.18250000000000002,8,23,0.31,1
0.2344696142360455,0.23430441737193092,-0.57,0.59,0.18080000000000002,4.449999999999999,0.18541666666666665,9,23,0.59,1
0.14174625215503936,0.1415423611502931,-0.25,0.27,0.12120000000000002,3.1700000000000004,0.13208333333333336,9,22,0.19,1
0.2555542995138215,0.25438679210996784,-0.52,0.38,0.2132,4.8100000000000005,0.2004166666666667,8,22,0.42,1
0.24217349153034898,0.24195007749533787,-0.4,0.5,0.2064,5.11,0.21291666666666667,9,24,0.5,1
0.22181073012818836,0.2217400279606729,-0.4,0.37,0.1832,4.49,0.18708333333333335,7,24,0.4,1
0.25297430699578954,0.25294869044926876,-0.44,0.47,0.2244,5.96,0.24833333333333332,9,23,0.36,1
0.22357101779971392,0.22356529247626966,-0.48,0.45,0.184,4.550000000000001,0.18958333333333335,10,24,0.48,1
0.282403965977817,0.28221240227885097,-0.5,0.57,0.2352,6.33,0.26375,9,24,0.57,1
